 25.03.2025.21:45 = 0 3 . (-..- (null) ...-) [(null) (null) (null)]
 PU1UDG = U D G (Uniform Delta Golf) [..- -.. --.]
 PU1UDH = U D H (Uniform Delta Hotel) [..- -.. ....]
 PU1UDI = U D I (Uniform Delta India) [..- -.. ..]
 PU1UDJ = U D J (Uniform Delta Juliett) [..- -.. .---]
 PU1UDK = U D K (Uniform Delta Kilo) [..- -.. -.-]
 PU1UDL = U D L (Uniform Delta Lima) [..- -.. .-..]
 PU1UDM = U D M (Uniform Delta Mike) [..- -.. --]
 PU1UDN = U D N (Uniform Delta November) [..- -.. -.]
 PU1UDO = U D O (Uniform Delta Oscar) [..- -.. ---]
 PU1UDP = U D P (Uniform Delta Papa) [..- -.. .--.]
 PU1UDQ = U D Q (Uniform Delta Quebec) [..- -.. --.-]
 PU1UDR = U D R (Uniform Delta Romeo) [..- -.. .-.]
 PU1UDT = U D T (Uniform Delta Tango) [..- -.. -]
 PU1UDU = U D U (Uniform Delta Uniform) [..- -.. ..-]
 PU1UDV = U D V (Uniform Delta Victor) [..- -.. ...-]
 PU1UDW = U D W (Uniform Delta Whiskey) [..- -.. .--]
 PU1UDX = U D X (Uniform Delta X-ray) [..- -.. -..-]
 PU1UDY = U D Y (Uniform Delta Yankee) [..- -.. -.--]
 PU1UDZ = U D Z (Uniform Delta Zulu) [..- -.. --..]
 PU1UEA = U E A (Uniform Echo Alfa) [..- . .-]
 PU1UEC = U E C (Uniform Echo Charlie) [..- . -.-.]
 PU1UED = U E D (Uniform Echo Delta) [..- . -..]
 PU1UEE = U E E (Uniform Echo Echo) [..- . .]
 PU1UEF = U E F (Uniform Echo Foxtrot) [..- . ..-.]
 PU1UEG = U E G (Uniform Echo Golf) [..- . --.]
 PU1UEH = U E H (Uniform Echo Hotel) [..- . ....]
 PU1UEI = U E I (Uniform Echo India) [..- . ..]
 PU1UEJ = U E J (Uniform Echo Juliett) [..- . .---]
 PU1UEK = U E K (Uniform Echo Kilo) [..- . -.-]
 PU1UEM = U E M (Uniform Echo Mike) [..- . --]
 PU1UEN = U E N (Uniform Echo November) [..- . -.]
 PU1UEO = U E O (Uniform Echo Oscar) [..- . ---]
 PU1UEP = U E P (Uniform Echo Papa) [..- . .--.]
 PU1UEQ = U E Q (Uniform Echo Quebec) [..- . --.-]
 PU1UER = U E R (Uniform Echo Romeo) [..- . .-.]
 PU1UET = U E T (Uniform Echo Tango) [..- . -]
 PU1UEU = U E U (Uniform Echo Uniform) [..- . ..-]
 PU1UEV = U E V (Uniform Echo Victor) [..- . ...-]
 PU1UEW = U E W (Uniform Echo Whiskey) [..- . .--]
 PU1UEX = U E X (Uniform Echo X-ray) [..- . -..-]
 PU1UEY = U E Y (Uniform Echo Yankee) [..- . -.--]
 PU1UEZ = U E Z (Uniform Echo Zulu) [..- . --..]
 PU1UFA = U F A (Uniform Foxtrot Alfa) [..- ..-. .-]
 PU1UFB = U F B (Uniform Foxtrot Bravo) [..- ..-. -...]
 PU1UFD = U F D (Uniform Foxtrot Delta) [..- ..-. -..]
 PU1UFF = U F F (Uniform Foxtrot Foxtrot) [..- ..-. ..-.]
 PU1UFG = U F G (Uniform Foxtrot Golf) [..- ..-. --.]
 PU1UFH = U F H (Uniform Foxtrot Hotel) [..- ..-. ....]
 PU1UFI = U F I (Uniform Foxtrot India) [..- ..-. ..]
 PU1UFJ = U F J (Uniform Foxtrot Juliett) [..- ..-. .---]
 PU1UFK = U F K (Uniform Foxtrot Kilo) [..- ..-. -.-]
 PU1UFL = U F L (Uniform Foxtrot Lima) [..- ..-. .-..]
 PU1UFM = U F M (Uniform Foxtrot Mike) [..- ..-. --]
 PU1UFN = U F N (Uniform Foxtrot November) [..- ..-. -.]
 PU1UFP = U F P (Uniform Foxtrot Papa) [..- ..-. .--.]
 PU1UFQ = U F Q (Uniform Foxtrot Quebec) [..- ..-. --.-]
 PU1UFR = U F R (Uniform Foxtrot Romeo) [..- ..-. .-.]
 PU1UFS = U F S (Uniform Foxtrot Sierra) [..- ..-. ...]
 PU1UFT = U F T (Uniform Foxtrot Tango) [..- ..-. -]
 PU1UFU = U F U (Uniform Foxtrot Uniform) [..- ..-. ..-]
 PU1UFV = U F V (Uniform Foxtrot Victor) [..- ..-. ...-]
 PU1UFW = U F W (Uniform Foxtrot Whiskey) [..- ..-. .--]
 PU1UFX = U F X (Uniform Foxtrot X-ray) [..- ..-. -..-]
 PU1UFY = U F Y (Uniform Foxtrot Yankee) [..- ..-. -.--]
 PU1UFZ = U F Z (Uniform Foxtrot Zulu) [..- ..-. --..]
 PU1UGA = U G A (Uniform Golf Alfa) [..- --. .-]
 PU1UGC = U G C (Uniform Golf Charlie) [..- --. -.-.]
 PU1UGD = U G D (Uniform Golf Delta) [..- --. -..]
 PU1UGE = U G E (Uniform Golf Echo) [..- --. .]
 PU1UGF = U G F (Uniform Golf Foxtrot) [..- --. ..-.]
 PU1UGG = U G G (Uniform Golf Golf) [..- --. --.]
 PU1UGH = U G H (Uniform Golf Hotel) [..- --. ....]
 PU1UGI = U G I (Uniform Golf India) [..- --. ..]
 PU1UGJ = U G J (Uniform Golf Juliett) [..- --. .---]
 PU1UGK = U G K (Uniform Golf Kilo) [..- --. -.-]
 PU1UGL = U G L (Uniform Golf Lima) [..- --. .-..]
 PU1UGM = U G M (Uniform Golf Mike) [..- --. --]
 PU1UGN = U G N (Uniform Golf November) [..- --. -.]
 PU1UGP = U G P (Uniform Golf Papa) [..- --. .--.]
 PU1UGQ = U G Q (Uniform Golf Quebec) [..- --. --.-]
 PU1UGR = U G R (Uniform Golf Romeo) [..- --. .-.]
 PU1UGS = U G S (Uniform Golf Sierra) [..- --. ...]
 PU1UGT = U G T (Uniform Golf Tango) [..- --. -]
 PU1UGU = U G U (Uniform Golf Uniform) [..- --. ..-]
 PU1UGV = U G V (Uniform Golf Victor) [..- --. ...-]
 PU1UGW = U G W (Uniform Golf Whiskey) [..- --. .--]
 PU1UGX = U G X (Uniform Golf X-ray) [..- --. -..-]
 PU1UGY = U G Y (Uniform Golf Yankee) [..- --. -.--]
 PU1UGZ = U G Z (Uniform Golf Zulu) [..- --. --..]
 PU1UHA = U H A (Uniform Hotel Alfa) [..- .... .-]
 PU1UHB = U H B (Uniform Hotel Bravo) [..- .... -...]
 PU1UHC = U H C (Uniform Hotel Charlie) [..- .... -.-.]
 PU1UHD = U H D (Uniform Hotel Delta) [..- .... -..]
 PU1UHE = U H E (Uniform Hotel Echo) [..- .... .]
 PU1UHF = U H F (Uniform Hotel Foxtrot) [..- .... ..-.]
 PU1UHG = U H G (Uniform Hotel Golf) [..- .... --.]
 PU1UHH = U H H (Uniform Hotel Hotel) [..- .... ....]
 PU1UHI = U H I (Uniform Hotel India) [..- .... ..]
 PU1UHJ = U H J (Uniform Hotel Juliett) [..- .... .---]
 PU1UHK = U H K (Uniform Hotel Kilo) [..- .... -.-]
 PU1UHL = U H L (Uniform Hotel Lima) [..- .... .-..]
 PU1UHM = U H M (Uniform Hotel Mike) [..- .... --]
 PU1UHN = U H N (Uniform Hotel November) [..- .... -.]
 PU1UHO = U H O (Uniform Hotel Oscar) [..- .... ---]
 PU1UHP = U H P (Uniform Hotel Papa) [..- .... .--.]
 PU1UHQ = U H Q (Uniform Hotel Quebec) [..- .... --.-]
 PU1UHR = U H R (Uniform Hotel Romeo) [..- .... .-.]
 PU1UHS = U H S (Uniform Hotel Sierra) [..- .... ...]
 PU1UHT = U H T (Uniform Hotel Tango) [..- .... -]
 PU1UHU = U H U (Uniform Hotel Uniform) [..- .... ..-]
 PU1UHV = U H V (Uniform Hotel Victor) [..- .... ...-]
 PU1UHW = U H W (Uniform Hotel Whiskey) [..- .... .--]
 PU1UHX = U H X (Uniform Hotel X-ray) [..- .... -..-]
 PU1UHZ = U H Z (Uniform Hotel Zulu) [..- .... --..]
 PU1UIA = U I A (Uniform India Alfa) [..- .. .-]
 PU1UIB = U I B (Uniform India Bravo) [..- .. -...]
 PU1UIC = U I C (Uniform India Charlie) [..- .. -.-.]
 PU1UID = U I D (Uniform India Delta) [..- .. -..]
 PU1UIE = U I E (Uniform India Echo) [..- .. .]
 PU1UIF = U I F (Uniform India Foxtrot) [..- .. ..-.]
 PU1UIG = U I G (Uniform India Golf) [..- .. --.]
 PU1UIH = U I H (Uniform India Hotel) [..- .. ....]
 PU1UII = U I I (Uniform India India) [..- .. ..]
 PU1UIJ = U I J (Uniform India Juliett) [..- .. .---]
 PU1UIK = U I K (Uniform India Kilo) [..- .. -.-]
 PU1UIL = U I L (Uniform India Lima) [..- .. .-..]
 PU1UIM = U I M (Uniform India Mike) [..- .. --]
 PU1UIN = U I N (Uniform India November) [..- .. -.]
 PU1UIO = U I O (Uniform India Oscar) [..- .. ---]
 PU1UIP = U I P (Uniform India Papa) [..- .. .--.]
 PU1UIR = U I R (Uniform India Romeo) [..- .. .-.]
 PU1UIS = U I S (Uniform India Sierra) [..- .. ...]
 PU1UIT = U I T (Uniform India Tango) [..- .. -]
 PU1UIU = U I U (Uniform India Uniform) [..- .. ..-]
 PU1UIV = U I V (Uniform India Victor) [..- .. ...-]
 PU1UIW = U I W (Uniform India Whiskey) [..- .. .--]
 PU1UIX = U I X (Uniform India X-ray) [..- .. -..-]
 PU1UIY = U I Y (Uniform India Yankee) [..- .. -.--]
 PU1UIZ = U I Z (Uniform India Zulu) [..- .. --..]
 PU1UJA = U J A (Uniform Juliett Alfa) [..- .--- .-]
 PU1UJB = U J B (Uniform Juliett Bravo) [..- .--- -...]
 PU1UJC = U J C (Uniform Juliett Charlie) [..- .--- -.-.]
 PU1UJD = U J D (Uniform Juliett Delta) [..- .--- -..]
 PU1UJE = U J E (Uniform Juliett Echo) [..- .--- .]
 PU1UJF = U J F (Uniform Juliett Foxtrot) [..- .--- ..-.]
 PU1UJG = U J G (Uniform Juliett Golf) [..- .--- --.]
 PU1UJH = U J H (Uniform Juliett Hotel) [..- .--- ....]
 PU1UJI = U J I (Uniform Juliett India) [..- .--- ..]
 PU1UJJ = U J J (Uniform Juliett Juliett) [..- .--- .---]
 PU1UJK = U J K (Uniform Juliett Kilo) [..- .--- -.-]
 PU1UJM = U J M (Uniform Juliett Mike) [..- .--- --]
 PU1UJN = U J N (Uniform Juliett November) [..- .--- -.]
 PU1UJO = U J O (Uniform Juliett Oscar) [..- .--- ---]
 PU1UJP = U J P (Uniform Juliett Papa) [..- .--- .--.]
 PU1UJQ = U J Q (Uniform Juliett Quebec) [..- .--- --.-]
 PU1UJR = U J R (Uniform Juliett Romeo) [..- .--- .-.]
 PU1UJS = U J S (Uniform Juliett Sierra) [..- .--- ...]
 PU1UJT = U J T (Uniform Juliett Tango) [..- .--- -]
 PU1UJU = U J U (Uniform Juliett Uniform) [..- .--- ..-]
 PU1UJV = U J V (Uniform Juliett Victor) [..- .--- ...-]
 PU1UJW = U J W (Uniform Juliett Whiskey) [..- .--- .--]
 PU1UJX = U J X (Uniform Juliett X-ray) [..- .--- -..-]
 PU1UJY = U J Y (Uniform Juliett Yankee) [..- .--- -.--]
 PU1UJZ = U J Z (Uniform Juliett Zulu) [..- .--- --..]
 PU1UKA = U K A (Uniform Kilo Alfa) [..- -.- .-]
 PU1UKB = U K B (Uniform Kilo Bravo) [..- -.- -...]
 PU1UKC = U K C (Uniform Kilo Charlie) [..- -.- -.-.]
 PU1UKD = U K D (Uniform Kilo Delta) [..- -.- -..]
 PU1UKE = U K E (Uniform Kilo Echo) [..- -.- .]
 PU1UKF = U K F (Uniform Kilo Foxtrot) [..- -.- ..-.]
 PU1UKG = U K G (Uniform Kilo Golf) [..- -.- --.]
 PU1UKH = U K H (Uniform Kilo Hotel) [..- -.- ....]
 PU1UKI = U K I (Uniform Kilo India) [..- -.- ..]
 PU1UKJ = U K J (Uniform Kilo Juliett) [..- -.- .---]
 PU1UKK = U K K (Uniform Kilo Kilo) [..- -.- -.-]
 PU1UKL = U K L (Uniform Kilo Lima) [..- -.- .-..]
 PU1UKM = U K M (Uniform Kilo Mike) [..- -.- --]
 PU1UKN = U K N (Uniform Kilo November) [..- -.- -.]
 PU1UKO = U K O (Uniform Kilo Oscar) [..- -.- ---]
 PU1UKP = U K P (Uniform Kilo Papa) [..- -.- .--.]
 PU1UKQ = U K Q (Uniform Kilo Quebec) [..- -.- --.-]
 PU1UKR = U K R (Uniform Kilo Romeo) [..- -.- .-.]
 PU1UKS = U K S (Uniform Kilo Sierra) [..- -.- ...]
 PU1UKT = U K T (Uniform Kilo Tango) [..- -.- -]
 PU1UKU = U K U (Uniform Kilo Uniform) [..- -.- ..-]
 PU1UKV = U K V (Uniform Kilo Victor) [..- -.- ...-]
 PU1UKW = U K W (Uniform Kilo Whiskey) [..- -.- .--]
 PU1UKX = U K X (Uniform Kilo X-ray) [..- -.- -..-]
 PU1UKY = U K Y (Uniform Kilo Yankee) [..- -.- -.--]
 PU1UKZ = U K Z (Uniform Kilo Zulu) [..- -.- --..]
 PU1ULA = U L A (Uniform Lima Alfa) [..- .-.. .-]
 PU1ULB = U L B (Uniform Lima Bravo) [..- .-.. -...]
 PU1ULC = U L C (Uniform Lima Charlie) [..- .-.. -.-.]
 PU1ULD = U L D (Uniform Lima Delta) [..- .-.. -..]
 PU1ULE = U L E (Uniform Lima Echo) [..- .-.. .]
 PU1ULF = U L F (Uniform Lima Foxtrot) [..- .-.. ..-.]
 PU1ULG = U L G (Uniform Lima Golf) [..- .-.. --.]
 PU1ULH = U L H (Uniform Lima Hotel) [..- .-.. ....]
 PU1ULJ = U L J (Uniform Lima Juliett) [..- .-.. .---]
 PU1ULK = U L K (Uniform Lima Kilo) [..- .-.. -.-]
 PU1ULL = U L L (Uniform Lima Lima) [..- .-.. .-..]
 PU1ULM = U L M (Uniform Lima Mike) [..- .-.. --]
 PU1ULN = U L N (Uniform Lima November) [..- .-.. -.]
 PU1ULO = U L O (Uniform Lima Oscar) [..- .-.. ---]
 PU1ULQ = U L Q (Uniform Lima Quebec) [..- .-.. --.-]
 PU1ULR = U L R (Uniform Lima Romeo) [..- .-.. .-.]
 PU1ULS = U L S (Uniform Lima Sierra) [..- .-.. ...]
 PU1ULT = U L T (Uniform Lima Tango) [..- .-.. -]
 PU1ULU = U L U (Uniform Lima Uniform) [..- .-.. ..-]
 PU1ULV = U L V (Uniform Lima Victor) [..- .-.. ...-]
 PU1ULW = U L W (Uniform Lima Whiskey) [..- .-.. .--]
 PU1ULX = U L X (Uniform Lima X-ray) [..- .-.. -..-]
 PU1ULY = U L Y (Uniform Lima Yankee) [..- .-.. -.--]
 PU1ULZ = U L Z (Uniform Lima Zulu) [..- .-.. --..]
 PU1UMA = U M A (Uniform Mike Alfa) [..- -- .-]
 PU1UMC = U M C (Uniform Mike Charlie) [..- -- -.-.]
 PU1UMD = U M D (Uniform Mike Delta) [..- -- -..]
 PU1UME = U M E (Uniform Mike Echo) [..- -- .]
 PU1UMF = U M F (Uniform Mike Foxtrot) [..- -- ..-.]
 PU1UMH = U M H (Uniform Mike Hotel) [..- -- ....]
 PU1UMI = U M I (Uniform Mike India) [..- -- ..]
 PU1UMK = U M K (Uniform Mike Kilo) [..- -- -.-]
 PU1UML = U M L (Uniform Mike Lima) [..- -- .-..]
 PU1UMM = U M M (Uniform Mike Mike) [..- -- --]
 PU1UMN = U M N (Uniform Mike November) [..- -- -.]
 PU1UMO = U M O (Uniform Mike Oscar) [..- -- ---]
 PU1UMP = U M P (Uniform Mike Papa) [..- -- .--.]
 PU1UMQ = U M Q (Uniform Mike Quebec) [..- -- --.-]
 PU1UMR = U M R (Uniform Mike Romeo) [..- -- .-.]
 PU1UMT = U M T (Uniform Mike Tango) [..- -- -]
 PU1UMU = U M U (Uniform Mike Uniform) [..- -- ..-]
 PU1UMV = U M V (Uniform Mike Victor) [..- -- ...-]
 PU1UMW = U M W (Uniform Mike Whiskey) [..- -- .--]
 PU1UMX = U M X (Uniform Mike X-ray) [..- -- -..-]
 PU1UMY = U M Y (Uniform Mike Yankee) [..- -- -.--]
 PU1UMZ = U M Z (Uniform Mike Zulu) [..- -- --..]
 PU1UNB = U N B (Uniform November Bravo) [..- -. -...]
 PU1UNC = U N C (Uniform November Charlie) [..- -. -.-.]
 PU1UND = U N D (Uniform November Delta) [..- -. -..]
 PU1UNE = U N E (Uniform November Echo) [..- -. .]
 PU1UNF = U N F (Uniform November Foxtrot) [..- -. ..-.]
 PU1UNG = U N G (Uniform November Golf) [..- -. --.]
 PU1UNH = U N H (Uniform November Hotel) [..- -. ....]
 PU1UNI = U N I (Uniform November India) [..- -. ..]
 PU1UNJ = U N J (Uniform November Juliett) [..- -. .---]
 PU1UNK = U N K (Uniform November Kilo) [..- -. -.-]
 PU1UNL = U N L (Uniform November Lima) [..- -. .-..]
 PU1UNM = U N M (Uniform November Mike) [..- -. --]
 PU1UNN = U N N (Uniform November November) [..- -. -.]
 PU1UNP = U N P (Uniform November Papa) [..- -. .--.]
 PU1UNQ = U N Q (Uniform November Quebec) [..- -. --.-]
 PU1UNR = U N R (Uniform November Romeo) [..- -. .-.]
 PU1UNS = U N S (Uniform November Sierra) [..- -. ...]
 PU1UNT = U N T (Uniform November Tango) [..- -. -]
 PU1UNU = U N U (Uniform November Uniform) [..- -. ..-]
 PU1UNV = U N V (Uniform November Victor) [..- -. ...-]
 PU1UNW = U N W (Uniform November Whiskey) [..- -. .--]
 PU1UNY = U N Y (Uniform November Yankee) [..- -. -.--]
 PU1UNZ = U N Z (Uniform November Zulu) [..- -. --..]
 PU1UOA = U O A (Uniform Oscar Alfa) [..- --- .-]
 PU1UOB = U O B (Uniform Oscar Bravo) [..- --- -...]
 PU1UOC = U O C (Uniform Oscar Charlie) [..- --- -.-.]
 PU1UOD = U O D (Uniform Oscar Delta) [..- --- -..]
 PU1UOE = U O E (Uniform Oscar Echo) [..- --- .]
 PU1UOF = U O F (Uniform Oscar Foxtrot) [..- --- ..-.]
 PU1UOG = U O G (Uniform Oscar Golf) [..- --- --.]
 PU1UOH = U O H (Uniform Oscar Hotel) [..- --- ....]
 PU1UOI = U O I (Uniform Oscar India) [..- --- ..]
 PU1UOJ = U O J (Uniform Oscar Juliett) [..- --- .---]
 PU1UOK = U O K (Uniform Oscar Kilo) [..- --- -.-]
 PU1UON = U O N (Uniform Oscar November) [..- --- -.]
 PU1UOO = U O O (Uniform Oscar Oscar) [..- --- ---]
 PU1UOP = U O P (Uniform Oscar Papa) [..- --- .--.]
 PU1UOQ = U O Q (Uniform Oscar Quebec) [..- --- --.-]
 PU1UOR = U O R (Uniform Oscar Romeo) [..- --- .-.]
 PU1UOS = U O S (Uniform Oscar Sierra) [..- --- ...]
 PU1UOT = U O T (Uniform Oscar Tango) [..- --- -]
 PU1UOU = U O U (Uniform Oscar Uniform) [..- --- ..-]
 PU1UOV = U O V (Uniform Oscar Victor) [..- --- ...-]
 PU1UOW = U O W (Uniform Oscar Whiskey) [..- --- .--]
 PU1UOX = U O X (Uniform Oscar X-ray) [..- --- -..-]
 PU1UOY = U O Y (Uniform Oscar Yankee) [..- --- -.--]
 PU1UOZ = U O Z (Uniform Oscar Zulu) [..- --- --..]
 PU1UPA = U P A (Uniform Papa Alfa) [..- .--. .-]
 PU1UPB = U P B (Uniform Papa Bravo) [..- .--. -...]
 PU1UPC = U P C (Uniform Papa Charlie) [..- .--. -.-.]
 PU1UPD = U P D (Uniform Papa Delta) [..- .--. -..]
 PU1UPE = U P E (Uniform Papa Echo) [..- .--. .]
 PU1UPF = U P F (Uniform Papa Foxtrot) [..- .--. ..-.]
 PU1UPG = U P G (Uniform Papa Golf) [..- .--. --.]
 PU1UPH = U P H (Uniform Papa Hotel) [..- .--. ....]
 PU1UPI = U P I (Uniform Papa India) [..- .--. ..]
 PU1UPJ = U P J (Uniform Papa Juliett) [..- .--. .---]
 PU1UPK = U P K (Uniform Papa Kilo) [..- .--. -.-]
 PU1UPL = U P L (Uniform Papa Lima) [..- .--. .-..]
 PU1UPM = U P M (Uniform Papa Mike) [..- .--. --]
 PU1UPN = U P N (Uniform Papa November) [..- .--. -.]
 PU1UPO = U P O (Uniform Papa Oscar) [..- .--. ---]
 PU1UPQ = U P Q (Uniform Papa Quebec) [..- .--. --.-]
 PU1UPR = U P R (Uniform Papa Romeo) [..- .--. .-.]
 PU1UPS = U P S (Uniform Papa Sierra) [..- .--. ...]
 PU1UPV = U P V (Uniform Papa Victor) [..- .--. ...-]
 PU1UPW = U P W (Uniform Papa Whiskey) [..- .--. .--]
 PU1UPX = U P X (Uniform Papa X-ray) [..- .--. -..-]
 PU1UPY = U P Y (Uniform Papa Yankee) [..- .--. -.--]
 PU1UPZ = U P Z (Uniform Papa Zulu) [..- .--. --..]
 PU1UQA = U Q A (Uniform Quebec Alfa) [..- --.- .-]
 PU1UQB = U Q B (Uniform Quebec Bravo) [..- --.- -...]
 PU1UQC = U Q C (Uniform Quebec Charlie) [..- --.- -.-.]
 PU1UQD = U Q D (Uniform Quebec Delta) [..- --.- -..]
 PU1UQE = U Q E (Uniform Quebec Echo) [..- --.- .]
 PU1UQF = U Q F (Uniform Quebec Foxtrot) [..- --.- ..-.]
 PU1UQG = U Q G (Uniform Quebec Golf) [..- --.- --.]
 PU1UQH = U Q H (Uniform Quebec Hotel) [..- --.- ....]
 PU1UQI = U Q I (Uniform Quebec India) [..- --.- ..]
 PU1UQJ = U Q J (Uniform Quebec Juliett) [..- --.- .---]
 PU1UQK = U Q K (Uniform Quebec Kilo) [..- --.- -.-]
 PU1UQL = U Q L (Uniform Quebec Lima) [..- --.- .-..]
 PU1UQM = U Q M (Uniform Quebec Mike) [..- --.- --]
 PU1UQN = U Q N (Uniform Quebec November) [..- --.- -.]
 PU1UQO = U Q O (Uniform Quebec Oscar) [..- --.- ---]
 PU1UQP = U Q P (Uniform Quebec Papa) [..- --.- .--.]
 PU1UQQ = U Q Q (Uniform Quebec Quebec) [..- --.- --.-]
 PU1UQR = U Q R (Uniform Quebec Romeo) [..- --.- .-.]
 PU1UQS = U Q S (Uniform Quebec Sierra) [..- --.- ...]
 PU1UQT = U Q T (Uniform Quebec Tango) [..- --.- -]
 PU1UQU = U Q U (Uniform Quebec Uniform) [..- --.- ..-]
 PU1UQV = U Q V (Uniform Quebec Victor) [..- --.- ...-]
 PU1UQW = U Q W (Uniform Quebec Whiskey) [..- --.- .--]
 PU1UQX = U Q X (Uniform Quebec X-ray) [..- --.- -..-]
 PU1UQY = U Q Y (Uniform Quebec Yankee) [..- --.- -.--]
 PU1UQZ = U Q Z (Uniform Quebec Zulu) [..- --.- --..]
 PU1URA = U R A (Uniform Romeo Alfa) [..- .-. .-]
 PU1URB = U R B (Uniform Romeo Bravo) [..- .-. -...]
 PU1URC = U R C (Uniform Romeo Charlie) [..- .-. -.-.]
 PU1URE = U R E (Uniform Romeo Echo) [..- .-. .]
 PU1URF = U R F (Uniform Romeo Foxtrot) [..- .-. ..-.]
 PU1URG = U R G (Uniform Romeo Golf) [..- .-. --.]
 PU1URH = U R H (Uniform Romeo Hotel) [..- .-. ....]
 PU1URI = U R I (Uniform Romeo India) [..- .-. ..]
 PU1URJ = U R J (Uniform Romeo Juliett) [..- .-. .---]
 PU1URK = U R K (Uniform Romeo Kilo) [..- .-. -.-]
 PU1URN = U R N (Uniform Romeo November) [..- .-. -.]
 PU1URO = U R O (Uniform Romeo Oscar) [..- .-. ---]
 PU1URQ = U R Q (Uniform Romeo Quebec) [..- .-. --.-]
 PU1URR = U R R (Uniform Romeo Romeo) [..- .-. .-.]
 PU1URS = U R S (Uniform Romeo Sierra) [..- .-. ...]
 PU1URU = U R U (Uniform Romeo Uniform) [..- .-. ..-]
 PU1URV = U R V (Uniform Romeo Victor) [..- .-. ...-]
 PU1URW = U R W (Uniform Romeo Whiskey) [..- .-. .--]
 PU1URX = U R X (Uniform Romeo X-ray) [..- .-. -..-]
 PU1URY = U R Y (Uniform Romeo Yankee) [..- .-. -.--]
 PU1URZ = U R Z (Uniform Romeo Zulu) [..- .-. --..]
 PU1USC = U S C (Uniform Sierra Charlie) [..- ... -.-.]
 PU1USD = U S D (Uniform Sierra Delta) [..- ... -..]
 PU1USE = U S E (Uniform Sierra Echo) [..- ... .]
 PU1USF = U S F (Uniform Sierra Foxtrot) [..- ... ..-.]
 PU1USG = U S G (Uniform Sierra Golf) [..- ... --.]
 PU1USI = U S I (Uniform Sierra India) [..- ... ..]
 PU1USJ = U S J (Uniform Sierra Juliett) [..- ... .---]
 PU1USK = U S K (Uniform Sierra Kilo) [..- ... -.-]
 PU1USL = U S L (Uniform Sierra Lima) [..- ... .-..]
 PU1USN = U S N (Uniform Sierra November) [..- ... -.]
 PU1USO = U S O (Uniform Sierra Oscar) [..- ... ---]
 PU1USQ = U S Q (Uniform Sierra Quebec) [..- ... --.-]
 PU1USR = U S R (Uniform Sierra Romeo) [..- ... .-.]
 PU1USS = U S S (Uniform Sierra Sierra) [..- ... ...]
 PU1UST = U S T (Uniform Sierra Tango) [..- ... -]
 PU1USU = U S U (Uniform Sierra Uniform) [..- ... ..-]
 PU1USV = U S V (Uniform Sierra Victor) [..- ... ...-]
 PU1USW = U S W (Uniform Sierra Whiskey) [..- ... .--]
 PU1USX = U S X (Uniform Sierra X-ray) [..- ... -..-]
 PU1USY = U S Y (Uniform Sierra Yankee) [..- ... -.--]
 PU1USZ = U S Z (Uniform Sierra Zulu) [..- ... --..]
 PU1UTA = U T A (Uniform Tango Alfa) [..- - .-]
 PU1UTB = U T B (Uniform Tango Bravo) [..- - -...]
 PU1UTC = U T C (Uniform Tango Charlie) [..- - -.-.]
 PU1UTD = U T D (Uniform Tango Delta) [..- - -..]
 PU1UTE = U T E (Uniform Tango Echo) [..- - .]
 PU1UTF = U T F (Uniform Tango Foxtrot) [..- - ..-.]
 PU1UTG = U T G (Uniform Tango Golf) [..- - --.]
 PU1UTH = U T H (Uniform Tango Hotel) [..- - ....]
 PU1UTK = U T K (Uniform Tango Kilo) [..- - -.-]
 PU1UTL = U T L (Uniform Tango Lima) [..- - .-..]
 PU1UTM = U T M (Uniform Tango Mike) [..- - --]
 PU1UTN = U T N (Uniform Tango November) [..- - -.]
 PU1UTO = U T O (Uniform Tango Oscar) [..- - ---]
 PU1UTP = U T P (Uniform Tango Papa) [..- - .--.]
 PU1UTQ = U T Q (Uniform Tango Quebec) [..- - --.-]
 PU1UTR = U T R (Uniform Tango Romeo) [..- - .-.]
 PU1UTT = U T T (Uniform Tango Tango) [..- - -]
 PU1UTU = U T U (Uniform Tango Uniform) [..- - ..-]
 PU1UTV = U T V (Uniform Tango Victor) [..- - ...-]
 PU1UTW = U T W (Uniform Tango Whiskey) [..- - .--]
 PU1UTX = U T X (Uniform Tango X-ray) [..- - -..-]
 PU1UTY = U T Y (Uniform Tango Yankee) [..- - -.--]
 PU1UTZ = U T Z (Uniform Tango Zulu) [..- - --..]
 PU1UUA = U U A (Uniform Uniform Alfa) [..- ..- .-]
 PU1UUB = U U B (Uniform Uniform Bravo) [..- ..- -...]
 PU1UUC = U U C (Uniform Uniform Charlie) [..- ..- -.-.]
 PU1UUD = U U D (Uniform Uniform Delta) [..- ..- -..]
 PU1UUE = U U E (Uniform Uniform Echo) [..- ..- .]
 PU1UUF = U U F (Uniform Uniform Foxtrot) [..- ..- ..-.]
 PU1UUG = U U G (Uniform Uniform Golf) [..- ..- --.]
 PU1UUH = U U H (Uniform Uniform Hotel) [..- ..- ....]
 PU1UUI = U U I (Uniform Uniform India) [..- ..- ..]
 PU1UUJ = U U J (Uniform Uniform Juliett) [..- ..- .---]
 PU1UUK = U U K (Uniform Uniform Kilo) [..- ..- -.-]
 PU1UUL = U U L (Uniform Uniform Lima) [..- ..- .-..]
 PU1UUM = U U M (Uniform Uniform Mike) [..- ..- --]
